baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000151224	33.0572064605149	3.42615274587589	0.814271674913531	4.20762854883748	2.5806460511816e-05	0.00398217923809404
ENSG00000241294	987.625828056368	4.49178526975231	1.07018958268076	4.19718650082601	2.70251375138063e-05	0.00411431730198788
ENSG00000139209	83.6555821066979	3.20319028337822	0.766546917881611	4.17872697503029	2.93145344912283e-05	0.00437836870770056
ENSG00000183273	18.0313217466756	6.04183998530805	1.45303466490497	4.15808385803597	3.20928220516634e-05	0.00459667958924594
ENSG00000174640	489.018503539209	1.36193847622125	0.328114065401649	4.15080796537658	3.31303655328502e-05	0.00467338944107326
ENSG00000211976	212.647998434705	3.54945113408242	0.856045908882338	4.14633268759687	3.37842843949501e-05	0.00474168373442692
ENSG00000244437	1019.73674860638	2.52920100426869	0.617612257942356	4.09512760108585	4.2193593572794e-05	0.00545586605781544
ENSG00000291151	200.64948853636	1.35571885936061	0.331002920405845	4.09579123259201	4.20728948757411e-05	0.00545586605781544
ENSG00000309161	5.5089167045616	5.08686618877488	1.24562152155318	4.08379760686215	4.43056232053002e-05	0.00562480025510925
ENSG00000237515	56.1504111008678	5.15147994411525	1.2668218932763	4.06645951688782	4.7732772517442e-05	0.00595168007326854
ENSG00000112305	1062.31096953618	1.15111687137002	0.283883545079078	4.05489113872158	5.01576562799151e-05	0.00611748183361584
ENSG00000146666	14.6543136836804	2.80425637675955	0.693803936500794	4.04185711442175	5.30295438842895e-05	0.00630261770505619
ENSG00000144452	61.6473266557514	3.86460530430774	0.958146816078459	4.03341663245821	5.49716888225774e-05	0.00645108936476718
ENSG00000132170	743.644163961621	1.76532408887586	0.438395404652691	4.02678511257297	5.65446648043683e-05	0.00658038536660836
ENSG00000254645	16.4389514422645	4.17952937552492	1.0392504172187	4.02167688006362	5.77852911212652e-05	0.00659045635590191
ENSG00000173598	3446.07723683489	1.45470092017692	0.361630313875114	4.02261885788505	5.75545931254582e-05	0.00659045635590191
ENSG00000126003	1686.07643621329	1.42199956965658	0.353572741116254	4.02180203475875	5.77545893503413e-05	0.00659045635590191
ENSG00000257345	18.8687896655598	2.90038182946557	0.721770229168903	4.01842818150767	5.85876605763558e-05	0.00662491238824947
ENSG00000112309	859.657564081652	1.19978043488004	0.299573798300849	4.0049578490678	6.20285406800962e-05	0.00695765920158669
ENSG00000250990	16.2306064869597	2.33697502899965	0.584348911827509	3.99928019321698	6.35354250859448e-05	0.00704765172193671
ENSG00000012223	67.9851054962232	2.47251092804367	0.618414852848729	3.99814285936705	6.38414173660257e-05	0.00704778967206758
ENSG00000234601	24.6944453837586	2.50344490952268	0.629870955059235	3.97453619573115	7.05165379627444e-05	0.00763382521433896
ENSG00000234900	14.7908754119606	3.23897992946044	0.822457263075707	3.93817414578817	8.21039983520121e-05	0.00852477573967174
ENSG00000008394	1705.33812900743	1.56385178140776	0.397234631695271	3.93684653005641	8.25593687231973e-05	0.00854030803125518
ENSG00000253445	317.171089171733	1.58968784921829	0.403990318237138	3.9349652144019	8.32087468475662e-05	0.00857572066218644
ENSG00000164619	76.5368821502684	3.34062902507601	0.851241716045369	3.9244188367502	8.69393637152174e-05	0.00889456567240302
ENSG00000156076	60.7268054704377	5.02078988897984	1.28479273970057	3.9078597923506	9.31173142436517e-05	0.00935527549217695
ENSG00000296053	9.93340117289653	5.93428381462379	1.52308355869935	3.89622997420537	9.77016228030558e-05	0.00954450273182591
ENSG00000253522	128.5829656321	2.05290535308539	0.527559129632823	3.8913275077131	9.96972534425797e-05	0.00966855655781684
ENSG00000241244	80.7298213928969	2.67514370572803	0.688195266239055	3.88718701938699	0.000101412619873279	0.00973352052598168
ENSG00000164270	19.6745708202901	3.26851222558852	0.844827951921252	3.86884953102638	0.000109350095177852	0.010180493861058
ENSG00000293477	1378.32126615877	2.01332976023356	0.520969667876437	3.86458153780862	0.000111279812925819	0.0102472403617482
ENSG00000175497	59.2462663594399	5.14876044762724	1.33331438417595	3.86162521662843	0.000112635259257311	0.0102472403617482
ENSG00000302734	299.327435772523	2.01642765871525	0.522060045418069	3.8624439399504	0.000112258330960358	0.0102472403617482
ENSG00000211947	1456.85424930836	3.27977955934885	0.848737178034859	3.86430528110334	0.000111405819371676	0.0102472403617482
ENSG00000164398	262.208415772634	2.42480779553077	0.628780625928415	3.85636531334035	0.000115085460970601	0.0104023848702553
ENSG00000293305	8.11889960919645	5.60502229386132	1.46027111412188	3.8383436059624	0.000123867068865233	0.010913587487085
ENSG00000290931	40.3002197029602	3.31542933987317	0.864025811075797	3.83718784482276	0.000124451276354872	0.0109305790836213
ENSG00000154856	646.619283010734	1.63837307785645	0.428156545870632	3.82657486766881	0.000129938641980608	0.011201192192958
ENSG00000151612	490.119243248218	1.12682912437108	0.294781808035988	3.82258705813185	0.000132058831068272	0.0113489327745748
ENSG00000143297	191.403087038496	2.38461001585417	0.627412760902006	3.80070372242016	0.000144285737602388	0.0121382549735985
ENSG00000240038	129.975900534446	1.54070064626502	0.407157916898826	3.78403705864294	0.000154304832462596	0.0125229168767768
ENSG00000271538	16.1908793628277	2.0622890124822	0.545532031819902	3.78032616270464	0.000156623044077169	0.0126065752768742
ENSG00000279348	34.0033754549903	1.53122968714819	0.405169971931287	3.77922796166116	0.00015731535556353	0.0126259134508316
ENSG00000270605	70.7232402203202	2.07134411731292	0.54938587926077	3.77029005568915	0.000163057923978191	0.0129380903883832
ENSG00000197408	1402.35633154242	3.94058396035312	1.04552927239681	3.76898482365739	0.000163912852407334	0.0129690820615775
ENSG00000224650	897.189226721994	3.34421090187411	0.887780336466203	3.76693509025633	0.000165263946704362	0.012987843940359
ENSG00000168447	159.271641700438	3.45579714651459	0.917372413306222	3.76706024335292	0.000165181151844155	0.012987843940359
ENSG00000211594	26.3443808693944	2.84383969553853	0.757459863514574	3.75444275336684	0.00017372754326328	0.0133817792260656
ENSG00000234758	68.8921549902133	2.4765398979498	0.660216088407309	3.7511050418722	0.000176056916948714	0.0135089826658725
ENSG00000151834	99.2840018688898	2.7231749523931	0.726360829905592	3.7490663596866	0.000177494119309132	0.0135819472665864
ENSG00000211593	32.0950917041264	3.09832381363024	0.829186607876607	3.736582072357	0.000186538581770082	0.0138564430554213
ENSG00000113805	47.2366869649876	3.11549790149462	0.833725722712777	3.73683792717515	0.000186348952052177	0.0138564430554213
ENSG00000064692	125.226578793069	1.48938608886713	0.398533278148981	3.73716868961282	0.000186104072239744	0.0138564430554213
ENSG00000200278	226.897342749093	1.08878662629342	0.29129270557921	3.7377751156812	0.000185655890492623	0.0138564430554213
ENSG00000306076	24.6418082404311	1.58756681840647	0.426101073324536	3.72579868438236	0.00019469775228837	0.0142245264702933
ENSG00000156298	142.697678632265	1.3630544483411	0.365666887012254	3.72758512393118	0.000193323274421227	0.0142245264702933
ENSG00000308584	393.018276405167	3.54968109026439	0.952849768302844	3.72533132540595	0.000195058848482719	0.0142245264702933
ENSG00000198729	262.747924222363	2.5431956816572	0.685619102705465	3.70934192414083	0.000207798646072199	0.0148815799610167
ENSG00000167244	1600.4086591896	4.01927845614076	1.08267499162369	3.7123591911115	0.000205336300734536	0.0148815799610167
ENSG00000224373	589.685867457163	2.32296432802988	0.625976055171943	3.71094758152021	0.000206484862090554	0.0148815799610167
ENSG00000211935	632.903938668503	3.38432081744337	0.912179451039102	3.71014805649058	0.000207138072662782	0.0148815799610167
ENSG00000078401	433.104301333459	1.89395484014644	0.511345543830675	3.70386495589291	0.000212339327186901	0.0151291770620667
ENSG00000000005	8.7866121433306	4.29792336983621	1.16080271571997	3.70254420637746	0.000213448153583606	0.0151694832813998
ENSG00000303691	110.698231171236	2.26046508627523	0.610651773024853	3.70172524854559	0.000214138432751181	0.0151799147886814
ENSG00000297519	4.40924736793363	4.7346049599831	1.27998899528465	3.69894192639538	0.000216500126203635	0.0152313564858124
ENSG00000165449	156.720909805579	2.41552843790424	0.655166360149938	3.68689326074591	0.000227008517505158	0.0157720096863658
ENSG00000287593	92.7655972303145	2.253949994519	0.61207433492481	3.68247754546985	0.00023097821826184	0.0158255249910188
ENSG00000170954	107.820250530824	1.84284380038071	0.500368960770326	3.68296985796965	0.000230532427009376	0.0158255249910188
ENSG00000296281	7.08806536597754	5.43783257343002	1.47746472308588	3.68051601399484	0.000232762439791398	0.0158562315692043
ENSG00000092529	122.423866843321	1.21235336554528	0.331229491096057	3.66016130246595	0.000252056526946504	0.016841958845971
ENSG00000211968	43.9579913561975	3.71591247202993	1.01685481920259	3.65431957626354	0.000257864920541896	0.017107285583694
ENSG00000105750	91.515121513208	1.84588390624193	0.505249758412861	3.65340878546958	0.000258781744844439	0.0171211409633784
ENSG00000171759	136.101868275879	3.39134213951411	0.928707865047613	3.65167806492114	0.000260532358792576	0.0171619546723506
ENSG00000293627	73.2223248013821	1.00783652053382	0.276225795484454	3.64859668071999	0.000263676674525662	0.0172875340833374
ENSG00000241351	2381.42340171346	3.00768114989574	0.827819064891261	3.63325909906511	0.000279863735852822	0.0179691819364812
ENSG00000004776	86.6824398947481	1.31317896035686	0.361570914794103	3.6318711119357	0.000281373653138635	0.0179834465266867
ENSG00000265487	8.51093673580627	3.71129808673272	1.02342691407251	3.62634403659018	0.000287462308907224	0.0182888890382204
ENSG00000211664	510.523517418732	5.10443580525374	1.41246212203818	3.61385677223545	0.00030167575433407	0.0189442985906963
ENSG00000258498	324.898452336926	2.09067808676673	0.580624350845115	3.60074131187177	0.000317311169551293	0.0194353091350167
ENSG00000272234	769.711764043677	2.14810379530154	0.596795535258076	3.59939655777187	0.000318956477929807	0.0194933357299333
ENSG00000196167	482.064474034817	3.36099600829591	0.935871380108258	3.59130119772135	0.000329031111941133	0.0197206844560426
ENSG00000211955	1023.4861114566	3.10154417011755	0.864702467394464	3.58683395395317	0.00033471731307221	0.0199331653605689
ENSG00000233184	162.274625700387	1.14919969996857	0.320538636639125	3.58521428810587	0.000336801545370554	0.0199571123012333
ENSG00000169031	66.2318058727432	3.19261887723065	0.891449334124944	3.581380068408	0.000341784025527752	0.020115455990745
ENSG00000128573	158.54270521127	2.50152856850982	0.69971261010253	3.57508001484105	0.000350120800666905	0.0204578953193027
ENSG00000266680	39.501708366821	1.68905970559815	0.472859124935901	3.57201461603837	0.000354245635600375	0.020538992195424
ENSG00000166840	36.7046770616394	2.21098523588657	0.619384749628249	3.56964752072697	0.000357461875701185	0.0205438355098076
ENSG00000007306	2690.94172204631	3.2567395789571	0.912221959290636	3.570117498037	0.000356821139463841	0.0205438355098076
ENSG00000189184	732.945050937067	1.60674374933943	0.450829550623322	3.56397167647491	0.00036528538821074	0.0207788612886476
ENSG00000082269	1187.25538129774	1.08279854237974	0.303940271514945	3.56253726096476	0.00036728775761389	0.0208502989230812
ENSG00000278989	25.7622259192254	1.87245550594444	0.525771476437485	3.56134858937537	0.00036895485210496	0.020860139715165
ENSG00000105996	51.6280697570138	1.47174509852623	0.413919073820308	3.55563488520257	0.000377067429310238	0.0211475769089055
ENSG00000257252	66.2134579485586	1.73763515208257	0.489998686784995	3.5462036918581	0.000390823987779104	0.0214876259422645
ENSG00000161298	43.9853593192284	1.29730561784449	0.365985656390767	3.54468978549079	0.000393075409857441	0.0215266592104281
ENSG00000211951	290.853374710899	3.51091546846156	0.993305067012186	3.53457923961087	0.00040842495460568	0.0222033903674524
ENSG00000140848	714.735131941102	1.03654499762895	0.29388558754147	3.5270358315298	0.000420239887918802	0.0226152217140119
ENSG00000305878	6.4537277548094	5.30328258580186	1.50441987714028	3.52513461593098	0.000423267640482741	0.0227343561513134
ENSG00000211651	1105.55295973153	3.24112606443622	0.920488550792951	3.52109329512481	0.000429771379802705	0.0229067175317378
ENSG00000196440	224.720805527285	1.3924719734739	0.395837772691912	3.51778448025395	0.000435165632970546	0.0229725961426738
ENSG00000294515	3.66085979777552	4.49352444746578	1.27842671400632	3.51488622557332	0.00043994242629313	0.0229725961426738
ENSG00000150051	41.8283670394527	1.78027768893517	0.506331363496263	3.51603281424678	0.000438046840543399	0.0229725961426738
ENSG00000290576	161.053827973363	1.27173423094019	0.361607418375806	3.51689198372175	0.000436631427642843	0.0229725961426738
ENSG00000187097	1680.54508368199	1.08389385024608	0.308179357880453	3.51708776895608	0.000436309485011986	0.0229725961426738
ENSG00000183036	77.8542005686381	3.75011166654811	1.06796785397712	3.51144620372483	0.000445675655398687	0.0230941021433865
ENSG00000211595	21.7594565204799	2.88385242357561	0.823575534413164	3.50162468780777	0.000462430532581872	0.0235888467472316
ENSG00000243466	3077.264590706	2.5397557818457	0.724912893498493	3.50353236178297	0.000459130863584332	0.0235888467472316
ENSG00000302711	33.2074853630314	2.4857967445051	0.709944115172652	3.50139777396504	0.000462824490421873	0.0235888467472316
ENSG00000300026	398.250562186537	1.58730974448396	0.45369683296642	3.49861323497808	0.000467684452429768	0.0237067636231641
ENSG00000183150	28.5222247189137	1.41157306621048	0.404077132218615	3.49332578772803	0.000477044132919048	0.0241373960732409
ENSG00000299816	32.7644138718811	1.43719247142963	0.412023813707278	3.4881296265334	0.000486412198887381	0.0245225500269396
ENSG00000081052	90.2187227095019	2.50320810425353	0.718211021096556	3.48533791702563	0.00049151589745822	0.0246463896158134
ENSG00000253549	83.5695255780878	1.66784900913839	0.478781114321421	3.48353132412551	0.00049484520995307	0.0246508057302595
ENSG00000178199	122.791008005207	1.17180764701453	0.336520967774006	3.48212372847289	0.000497453784950318	0.0247110651572973
ENSG00000205611	31.4219816938959	2.08346276963618	0.598678870501599	3.48010072226294	0.000501225309416026	0.0247773856495391
ENSG00000170178	8.88322957179192	3.41783443269826	0.982424421314704	3.47897951083549	0.000503327068239568	0.0248373233497016
ENSG00000226777	109.162950617254	2.25167786908344	0.648781774335228	3.47062441972976	0.000519249721911488	0.0253367963357033
ENSG00000257746	4.74872266810283	4.88418958884324	1.41226969757437	3.45839721494557	0.000543399573465693	0.0261675001498221
ENSG00000298198	40.4491180545107	4.53973280757065	1.31331847493348	3.45668845311917	0.000546856683758468	0.0261984685718251
ENSG00000165548	93.4598586683361	1.81497663261545	0.527611231049832	3.43998862382826	0.000581738638396886	0.027261678138297
ENSG00000291127	124.322377169871	2.41207549785878	0.705399222951739	3.41944734184065	0.000627484760926359	0.0286366819814922
ENSG00000232229	75.7116610580908	2.05078793226362	0.599990252074889	3.4180354183615	0.000630748982916445	0.0286918877733816
ENSG00000185946	465.86248890466	1.20069820944382	0.351395242737174	3.41694497652002	0.000633280776059513	0.028760214756654
ENSG00000095203	1639.50619631989	1.38949187032464	0.40676379147832	3.41596744704033	0.000635558441521956	0.0287917616319682
ENSG00000154269	262.296100833964	2.48629683727535	0.728163954089253	3.41447392900006	0.000639053091360093	0.0288348188072494
ENSG00000267508	37.1141774267647	1.64998805620689	0.483567491881506	3.4121153384132	0.000644608325093692	0.0290385653546239
ENSG00000295725	8.49406052180134	3.28242060771998	0.963452107710105	3.40693697325704	0.000656962955116548	0.0294999603479183
ENSG00000211943	765.716402322376	2.17518861980673	0.63857554965326	3.40631366325853	0.000658464815769137	0.0295199394934703
ENSG00000115009	1803.21014434382	2.41271275970088	0.708641587554453	3.40470105350046	0.000662365214259871	0.0296178324272495
ENSG00000289475	6.63142690441982	4.57726706877079	1.3468435441344	3.3985143179437	0.000677529164786446	0.0299895238866647
ENSG00000280032	9.97064165060507	2.80933605920307	0.831063662260975	3.38041017406543	0.000723777286622551	0.0313068552764906
ENSG00000233337	16.6765793808787	1.7165601840059	0.507937696469975	3.37946995455449	0.000726257451355196	0.0313514229000782
ENSG00000111863	284.567654608015	2.14218987817682	0.634258309940996	3.37747230836614	0.00073155318565031	0.0315185285346136
ENSG00000211670	86.9961040853657	2.94568463730199	0.873950213861437	3.37054055320481	0.000750208630807592	0.0318924308347885
ENSG00000309719	127.894419684247	1.33121617842962	0.395354636131913	3.36714447427259	0.000759508873254221	0.0320747669432947
ENSG00000128000	361.317119741578	1.0329650575383	0.30680193322191	3.36687923276923	0.000760239732060906	0.0320747669432947
ENSG00000211598	2694.86420287117	2.58986403122942	0.770323851135614	3.36204575181131	0.000773673035354991	0.032378809750309
ENSG00000204424	9.93780011434345	2.3637925023926	0.703135979019563	3.3617857326667	0.000774401894493605	0.032378809750309
ENSG00000116218	12.5386228393202	3.94798185687881	1.17519806925503	3.3594182633243	0.000781067528224157	0.0325600239750757
ENSG00000309718	24.7953419721729	1.2542048526442	0.373953305329192	3.35390765309622	0.000796789499461431	0.0331165635713657
ENSG00000297539	55.3150310268989	1.50402094400105	0.448947922814117	3.3501011310476	0.000807820607753168	0.0335251553856552
ENSG00000228192	159.891563429578	1.09783967751366	0.328885394661169	3.33806151119815	0.000843650708774609	0.0344995084862003
ENSG00000109182	37.7902954281965	2.81949417415918	0.844943557293033	3.33690238812171	0.000847176960111333	0.0345930592045461
ENSG00000225117	9.57919514027694	2.62088473653777	0.78899232041926	3.32181273341808	0.000894346960548514	0.0357866914156447
ENSG00000035664	465.112186239356	1.20373354586998	0.363598834515389	3.31060892281003	0.000930932133158173	0.0369331455669145
ENSG00000246090	78.9429074489749	1.46040154393632	0.441440027886799	3.30826715222758	0.000938752124448103	0.0371378850365942
ENSG00000305011	84.5766017824228	1.91742216059112	0.579680140620953	3.30772442633135	0.000940573141374389	0.0371572953869684
ENSG00000169116	2716.97126240593	1.82822439301821	0.553740974763054	3.30158770316846	0.000961392735177098	0.0376652325595209
ENSG00000166682	34.341103471366	2.94254399075508	0.891261381647953	3.30154997326854	0.000961522048511936	0.0376652325595209
ENSG00000268471	131.560448542195	1.37527551724461	0.416725076116607	3.30019861070176	0.000966164267702543	0.0377412139817231
ENSG00000301982	51.9030008936155	1.70342358554078	0.517239493620115	3.29329760498113	0.000990196035732041	0.0383049519085816
ENSG00000289832	46.6634366627349	1.29639340609552	0.393699507387602	3.29284995731328	0.000991773861389089	0.038312923856981
ENSG00000258837	108.131053817832	3.713637230052	1.129168476902	3.2888247467205	0.00100606647044239	0.0385732436874838
ENSG00000288048	29.1093717879494	3.22710976006813	0.981871765857639	3.28669167633039	0.00101371758397267	0.0385737494827748
ENSG00000184465	443.391564998763	1.17115772715658	0.35626982685441	3.2872773355437	0.00101161153579572	0.0385737494827748
ENSG00000180316	26.6682540307342	2.59396619492053	0.78897560072249	3.2877647832774	0.00100986174810991	0.0385737494827748
ENSG00000310366	11.4961910446628	2.74120278291496	0.834467890893018	3.28497095314407	0.00101992885829718	0.0387046372448917
ENSG00000125899	3.51473042096318	4.38985788576232	1.33689437682648	3.28362356956199	0.0010248170627121	0.038784743308332
ENSG00000135374	45.5835823297509	4.37258212484528	1.33452451802283	3.27650939776175	0.00105098814992542	0.0393482906814757
ENSG00000223648	13.7848002033652	2.69390165814101	0.824452792467253	3.26750261840857	0.001085008627671	0.0402982592697486
ENSG00000300604	3.86179982154593	3.80699588668682	1.16650826976754	3.26358242401956	0.00110013178817581	0.0406437577298287
