baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tb927.7.1360	80.3439177933017	2.5005826528273	0.369883270295005	6.7604643238742	1.3755019844168e-11	6.49187811573855e-10
Tb11.v5.0409	98.1640703977545	10.4840840623293	1.55214910610151	6.75455986871122	1.43269500431151e-11	6.68225805246235e-10
Tb927.8.6130	104.90136331429	2.24952012604831	0.333134971630164	6.7525787372022	1.45240194615527e-11	6.73455849769891e-10
Tb927.10.560	644.593813707632	2.8460358000431	0.422087517302073	6.74276230255417	1.5540333645199e-11	7.04110316987331e-10
Tb927.11.15390	88.0552372890851	2.34828356294013	0.34852517029792	6.73777323150811	1.60832312814025e-11	7.24567845626367e-10
Tb927.5.2050	70.6152555477808	2.48133193893982	0.370361671964598	6.69975358351068	2.08771285408304e-11	9.29970517978902e-10
Tb927.4.1280	79.5177034044776	2.43087230155944	0.365701205702674	6.64715418941169	2.98813961148642e-11	1.29469721199321e-09
Tb11.v5.0745	24.5208123402963	3.94402320274354	0.594793977583379	6.63090641698816	3.33631717151585e-11	1.43769885070376e-09
Tb927.11.6500	438.014597228475	2.73474979907196	0.41302855306895	6.62121245311442	3.56264493987387e-11	1.52693036368973e-09
Tb927.10.2840	672.063104045415	2.34794410267001	0.357308031002476	6.571204392139	4.99098917905021e-11	2.09383879368726e-09
Tb927.4.2040	369.57876757414	2.66316163202559	0.405642815123458	6.56528732356581	5.19326262504974e-11	2.16723049231681e-09
Tb927.10.1620	73.2377394136394	2.12494067598988	0.3243228596654	6.55193000635897	5.67981644553644e-11	2.33343339879059e-09
Tb927.9.2050	117.428918802777	1.99905486887001	0.305157133876874	6.55090327882224	5.71900924703881e-11	2.3374239340088e-09
Tb927.6.590	108.634585154258	2.05207056574775	0.31406138677194	6.53397919062837	6.40448477653919e-11	2.590875499652e-09
Tb927.10.450	84.2426382685869	2.59525956077393	0.397518894430718	6.52864454277216	6.63675456857909e-11	2.67120949107937e-09
Tb927.11.12580	207.644484764454	1.90004447391493	0.293408216493849	6.47577118534703	9.43289034178731e-11	3.64845792780642e-09
Tb927.11.9470	78.5907063958352	2.2409558450665	0.346917438765027	6.45962293807991	1.04964185300125e-10	3.98211016863489e-09
Tb927.2.1895	131.219861904918	3.75371952289233	0.581344259277041	6.45696497899617	1.06823605292088e-10	4.0333541255284e-09
Tb927.10.7930	308.279386350857	2.12787540820786	0.33192578216565	6.41069637412475	1.44856433930069e-10	5.36713394687626e-09
Tb927.9.15210	531.483645575117	2.8733375933543	0.44870414996015	6.40363498668218	1.51720590837024e-10	5.5953142546361e-09
Tb927.10.15720	175.814288196178	2.25255800385134	0.355209148769235	6.34149771101401	2.27542139101116e-10	8.09050054229932e-09
Tb927.8.6000	324.014011110325	1.8538476365468	0.292770850899566	6.33207722302505	2.41882363068182e-10	8.52605456882681e-09
Tb927.9.11270	424.791624596559	1.4859799955423	0.234676385900607	6.33203886211057	2.41942524654563e-10	8.52605456882681e-09
Tb927.11.2050	81.7297558417293	3.32184510139402	0.528416386360685	6.2864157644169	3.24879163442306e-10	1.1248763698402e-08
Tb927.11.14950	573.333401255847	2.36054250831836	0.375856100809851	6.28044217782322	3.37611429393232e-10	1.16387870593867e-08
Tb927.9.12630	12.4240394097418	5.68314039086343	0.905330604478976	6.27741994222554	3.44237409498852e-10	1.17649069823983e-08
Tb927.10.8130	68.4640302132034	2.36779112156782	0.377316915256804	6.27533785480115	3.48875887707611e-10	1.18722614319041e-08
Tb927.5.1110	1201.47808522228	1.64653490169825	0.262656798239289	6.26876940835243	3.63912564987478e-10	1.23310372982295e-08
Tb927.10.1560	131.17842204709	1.8633645380758	0.297292611105683	6.26777951576267	3.66232837972935e-10	1.23328525843625e-08
Tb927.11.13570	162.584661119028	2.09770041132992	0.334699143705402	6.26742090854076	3.67076959252056e-10	1.23328525843625e-08
Tb927.2.5020	114.918751167431	1.7750778684928	0.284376226211524	6.24200514979921	4.31996725749485e-10	1.43318076923333e-08
Tb927.8.5070	214.49503996987	1.8185429355446	0.291829764411964	6.23151973277626	4.61931794070423e-10	1.51977476978605e-08
Tb927.11.8970	256.407934699322	2.02685391468424	0.325641302971081	6.22419176004905	4.84044764519868e-10	1.57294710568772e-08
Tb927.10.10830	62.6924642515458	2.34150316036641	0.376672237180202	6.21628813924564	5.09052896561979e-10	1.6407643970894e-08
Tb927.4.980	74.0425171403495	2.10766629491843	0.340159022318829	6.19612051019752	5.78718237620862e-10	1.85026488149025e-08
Tb927.6.5120	329.920264992618	2.24409499734462	0.362328558148564	6.19353607899847	5.88292146094542e-10	1.87332065316611e-08
Tb927.11.13250	358.031538125904	1.73316502115964	0.280064548392831	6.18844845270678	6.07592694281032e-10	1.92704098918172e-08
Tb927.11.9940	59.6058045712726	2.64314028030186	0.428650178952614	6.16619427702152	6.99531314457926e-10	2.1666342938816e-08
Tb927.11.4910	93.0579429723565	2.29415801298831	0.373356021015916	6.14469268969018	8.01184766729028e-10	2.4527390020828e-08
Tb11.v5.0701	648.866623389058	3.07689389439523	0.501457201985394	6.13590528207201	8.46755992237417e-10	2.57746922910015e-08
Tb927.9.13460	58.6596317114457	2.9124423126342	0.476019191359467	6.11832960834317	9.45613197464928e-10	2.84006327374978e-08
Tb927.7.7080	71.8275853087253	2.00523794458356	0.328115555106764	6.11137726747238	9.87749510411194e-10	2.93328309664807e-08
Tb927.3.5050	3888.87705530169	2.13720381690891	0.350216153171072	6.10252781762736	1.04403932054914e-09	3.08887603456496e-08
Tb927.11.4200	237.161349905411	1.95946865614372	0.322275937992728	6.08009604548243	1.20110579794971e-09	3.51423168706392e-08
Tb927.5.940	201.256986781541	1.84166950820133	0.303603844685146	6.06602828139823	1.31112052826352e-09	3.82201274580937e-08
Tb927.1.2490	101.936003670051	8.77250919569785	1.44775948073657	6.05936919248125	1.36656406998651e-09	3.94017691306292e-08
Tb927.1.3070	65.9518105742089	2.53898736570372	0.420075076659324	6.04412760189247	1.50220590633323e-09	4.29999661780366e-08
Tb11.v5.0414	22.5006523871087	3.59721323257786	0.601241469609028	5.98297591634362	2.19097174073432e-09	6.05303656177089e-08
Tb927.1.4680	116.894020458929	1.93280987063954	0.323203830950178	5.98015767621727	2.22921731875342e-09	6.13731393069301e-08
Tb927.11.11330	75.2457244384209	2.10963789057805	0.352985854872675	5.97655079220954	2.27911516722432e-09	6.25297721831199e-08
Tb927.7.5180	103.206234623967	3.21241569275381	0.537756266853914	5.97373920260885	2.3187638236631e-09	6.33982012338782e-08
Tb927.11.6280	171.032958359252	2.1790176293785	0.36518825349026	5.96683384132074	2.41901520516871e-09	6.54620189821936e-08
Tb927.9.15520	7.52278962742333	6.83953763552689	1.14617004220732	5.96729750705678	2.41215356138651e-09	6.54620189821936e-08
Tb927.2.4540	124.412120360724	2.03048057809555	0.340540297703373	5.96252658434039	2.48367227550395e-09	6.67560592287147e-08
Tb927.3.1500	120.959149285077	2.48738892640408	0.417162833570279	5.96263311646394	2.48205298749067e-09	6.67560592287147e-08
Tb927.1.3850	616.019464227254	1.74659657322386	0.293362547903962	5.95371353876993	2.6212545186178e-09	6.97447217386596e-08
Tb927.11.3590	55.4162712908029	3.8298370592586	0.644566373495977	5.94172643305369	2.82035812345757e-09	7.47913697688799e-08
Tb927.7.5170	92.4357081766417	2.18455432284743	0.368179275079308	5.93339840320144	2.96727642399527e-09	7.84251158861949e-08
Tb927.9.8740	484.500161590279	2.0448766262462	0.344736304501238	5.93171244091831	2.99791341407493e-09	7.8971612824585e-08
Tb927.7.6770	143.005331515783	2.27885094817252	0.384528294502551	5.92635439511825	3.09733766143292e-09	8.13204977400716e-08
Tb927.4.4380	178.720341438004	1.89838940429943	0.322615898849534	5.88436407216505	3.99587378464625e-09	1.02204139478904e-07
Tb927.2.4980	105.388155366323	2.01832874692517	0.343031323154793	5.88380305437705	4.00944909284776e-09	1.02221613688714e-07
Tb927.10.11340	162.721940650964	1.57433775663711	0.267819011592949	5.87836444945852	4.14339893378241e-09	1.04295270304637e-07
Tb927.10.9450	200.843701836883	2.61444821149113	0.445148040756377	5.87321064482001	4.27434783032246e-09	1.06638512287538e-07
Tb927.9.8550	83.5801276762611	2.45835349650141	0.418570276215213	5.87321564906682	4.27421874868377e-09	1.06638512287538e-07
Tb927.7.3350	120.869139440436	1.76602954329239	0.303132625526237	5.82593028456298	5.67953231581435e-09	1.38990776950901e-07
Tb927.7.180	529.963480452847	1.90889231666371	0.327824591750139	5.8229076301836	5.783252247424e-09	1.41093560214846e-07
Tb927.6.4080	77.1027668537761	2.09040500971769	0.359211382719352	5.81942864363766	5.90491256250013e-09	1.43180586263191e-07
Tb927.11.14100	167.580239487391	2.1488443506031	0.369784352481656	5.81107430907234	6.20732009877951e-09	1.50054393485435e-07
Tb927.10.4080	149.242464443576	2.16379344175511	0.372873645167367	5.8030205937024	6.51307884701884e-09	1.56116032059139e-07
Tb927.10.10020	37.5202382869132	2.32151723677994	0.400161454430981	5.80145141685642	6.57433459472802e-09	1.56540237242037e-07
Tb927.10.1770	128.244221540864	2.35995651417846	0.407422657916888	5.79240370735563	6.93861093003452e-09	1.64719299593544e-07
Tb927.10.11500	25.2846085260409	2.89076277543923	0.500268036196882	5.77842789520448	7.54018451722709e-09	1.76882020819804e-07
Tb927.7.6560	209.884867932081	1.61505661139947	0.280841799137409	5.75077006471271	8.88378700948746e-09	2.05363111365091e-07
Tb927.11.16730	277.397983410969	2.09005908675109	0.363952361330076	5.74267214289501	9.31940588657915e-09	2.14806887426413e-07
Tb927.3.4950	76.2554521186684	1.97795561848981	0.344506938992809	5.74141009836406	9.38914013318401e-09	2.15786933669612e-07
Tb927.8.7890	16.9511791631992	3.36186006258186	0.585606975740794	5.74081286912456	9.42231657935209e-09	2.15923549588678e-07
Tb927.7.6260	129.156210908641	1.58561966777939	0.276469257252449	5.73524768553752	9.73699458889697e-09	2.22491729381453e-07
Tb927.9.2670	85.9618776512085	2.0252451441394	0.355220892897484	5.70136831654181	1.18849528124168e-08	2.67715314913786e-07
Tb927.1.4160	95.0910340994199	2.22297892549184	0.390767580704067	5.68874961808903	1.27972943591184e-08	2.87449708140084e-07
Tb927.4.1550	169.100999112265	1.68592920514591	0.296542621555582	5.68528461879101	1.30594978121724e-08	2.91686642683704e-07
Tb927.9.9270	85.770403193196	1.98343767205296	0.348868020228451	5.68535250308737	1.30543110980819e-08	2.91686642683704e-07
Tb927.1.3940	229.984342179181	1.7897778221832	0.31485821533921	5.68439295844639	1.31278114551217e-08	2.92388811875449e-07
Tb927.8.2700	79.3576915759236	1.89634820435276	0.335773500540256	5.64770061157763	1.62608033974529e-08	3.49408970564781e-07
Tb927.7.3630	202.15668781779	1.75961815632379	0.311598972908873	5.64706019373942	1.63214696676154e-08	3.4976468376898e-07
Tb927.7.2590	139.651883467014	1.71613340061494	0.303971682556623	5.64570155410861	1.64509012345051e-08	3.51588129079222e-07
Tb927.11.880	995.075172818092	2.17556267162473	0.385942071642111	5.6370186913495	1.73019339587534e-08	3.65832091623881e-07
Tb927.11.9140	136.078454407483	1.64039170601029	0.291096410847665	5.63521790335206	1.74837123393237e-08	3.68692433878984e-07
Tb927.9.3640	116.19025514823	1.71549993329524	0.304531058754313	5.63325113803664	1.76843639941073e-08	3.71934541403917e-07
Tb927.4.2210	247.201341930609	1.65501708493255	0.293915367624352	5.63093076183684	1.79239677326856e-08	3.75976561249904e-07
Tb927.10.6700	37.0496468025646	2.49798504034204	0.443855890546702	5.62791909163411	1.82396601540667e-08	3.80495671834398e-07
Tb927.5.780	201.674975546989	1.4909753625596	0.264929749134814	5.62781404288759	1.82507685661314e-08	3.80495671834398e-07
Tb11.v5.0349	1628.06557826154	5.03982939002519	0.89823523827744	5.61081237437328	2.01379010224789e-08	4.17993238762396e-07
Tb927.1.1960	135.404420694429	2.39519853177416	0.426970635085538	5.60975002717532	2.0261906921756e-08	4.18376718704697e-07
Tb927.10.2900	264.653666924007	1.56301520814712	0.278750668235817	5.60721600432128	2.05606995747195e-08	4.2234659825894e-07
Tb927.11.5280	34.9434400269764	2.742103328416	0.490852204980516	5.58641338592915	2.31807076896314e-08	4.73710905337855e-07
Tb927.11.6340	87.7810282307759	1.9803867698076	0.355334628869686	5.5733007956674	2.49957438042542e-08	5.04303441791175e-07
Tb11.v5.1026	28.4681505522424	3.73873975276606	0.671105675194561	5.57101495480896	2.53259585806148e-08	5.0922236730349e-07
Tb927.7.4120	181.277335876056	1.6303989693352	0.292711467309677	5.56998666406977	2.54758834234341e-08	5.10096665819215e-07
Tb927.10.15180	414.120837096275	1.64369417160453	0.295419426743777	5.56393392852304	2.63759845507565e-08	5.26788870284504e-07
Tb927.2.2230	109.261222534449	1.95378622243849	0.351871938519343	5.55254911960274	2.81533570330359e-08	5.59468591265517e-07
Tb927.11.16600	90.3600689917251	1.89376430263973	0.341479588029313	5.54576135448884	2.92677794074169e-08	5.75841744221858e-07
Tb927.7.6090	422.166246735545	2.08513234290965	0.376372035840552	5.54008306768308	3.02328204834206e-08	5.93356518844164e-07
Tb927.4.1800	105.736296091425	2.50567292997029	0.452430276196162	5.53825210601931	3.05505279938501e-08	5.98111448057377e-07
Tb927.10.4560	39.250143360599	2.7570209982925	0.498528834949818	5.53031400594916	3.19658067090537e-08	6.1969897651855e-07
Tb927.9.15260	76.5476127403028	2.22033364675958	0.402135115764983	5.52136224794951	3.36381473932221e-08	6.458035609706e-07
Tb927.4.1410	122.583322988708	2.00729358070413	0.363606231956184	5.52051478849796	3.38007943625817e-08	6.47358692031185e-07
Tb927.3.1730	79.6950241932572	1.73906798332144	0.315078022810164	5.51948361174411	3.39997298990493e-08	6.49599658721836e-07
Tb927.6.1730	132.633137973989	1.7052072331418	0.309060302478313	5.51739327072409	3.44064908431472e-08	6.55791023786812e-07
Tb927.8.6770	106.199031179109	1.70864302012418	0.310183730270444	5.50848691720368	3.61931134219128e-08	6.88189919238241e-07
Tb927.10.1780	74.1210916991944	1.98511444688883	0.361190819992613	5.49602685619041	3.88443377886912e-08	7.3675936548292e-07
Tb927.10.2290	135.106027567378	1.85937139246954	0.338336768887897	5.49562318804793	3.89333048476912e-08	7.3675936548292e-07
Tb927.10.3010	107.109163118874	1.71732937118806	0.312778434494251	5.49056194991482	4.00656926489184e-08	7.56383040507794e-07
Tb927.8.6010	96.8967525209109	2.00599286368119	0.365436358089521	5.48930838236349	4.03510595873366e-08	7.59960929852712e-07
Tb927.10.14890	866.542075616406	1.98814417212973	0.362463623038344	5.48508607695346	4.13268137511948e-08	7.76493616666406e-07
Tb927.3.4130	76.7801871334633	1.99737905996478	0.364252558950355	5.48350041992981	4.16991287103621e-08	7.8163685944317e-07
Tb927.8.4280	185.238055722344	1.91623393608722	0.349574039279981	5.4816254091239	4.21435820637328e-08	7.88104863639947e-07
Tb927.8.5760	249.346459798741	1.83589725756036	0.335633426882679	5.46994759911713	4.50168655053724e-08	8.37884334723233e-07
Tb927.11.7620	10.4729355099228	4.15443602108577	0.763470430167389	5.44151529244548	5.28292570105165e-08	9.65168614830381e-07
Tb927.5.3450	106.743506016986	1.95452449118324	0.359153576441541	5.44202987075467	5.26768396037706e-08	9.65168614830381e-07
Tb927.5.730	51.5936870309768	2.44841924773311	0.450094213769218	5.43979276522873	5.33425836742536e-08	9.7173106104045e-07
Tb927.8.2820	190.182563486495	1.74431868243841	0.32067693070363	5.43948914133308	5.34335657224916e-08	9.7173106104045e-07
Tb11.v5.0444	4274.59242661572	9.23771875733112	1.69903748303974	5.43703058322407	5.4175842032766e-08	9.82975403839362e-07
Tb927.7.6900	346.813600306582	1.56694129334292	0.288718528914214	5.42722803152168	5.72359850874556e-08	1.03141846763281e-06
Tb927.10.3200	362.90404620073	1.73325864975437	0.319961628167011	5.41708285360285	6.05792728535736e-08	1.08209318913847e-06
Tb927.7.7390	48.1661888555523	2.27899143142577	0.420619290432735	5.41818096141318	6.02084602985924e-08	1.08209318913847e-06
Tb927.6.2010	155.161549949342	1.47296386390036	0.272234849983246	5.41063667635135	6.28010707324765e-08	1.11149484338796e-06
Tb927.1.2760	71.5133128748708	2.37199785060561	0.439550051944711	5.39642263744736	6.79827040898538e-08	1.196668034866e-06
Tb927.5.1000	453.367488368191	2.42443619087912	0.449285648440244	5.39620216959049	6.80662484203011e-08	1.196668034866e-06
Tb927.5.1900	315.639534308832	1.68956313977991	0.315081344446792	5.36230776451199	8.2165391000155e-08	1.41015018450266e-06
Tb927.2.1850	121.069820005977	1.80249426059447	0.337447077062484	5.3415613384042	9.21494245399632e-08	1.56792443600294e-06
Tb927.7.6620	98.1324449908247	1.69568432753509	0.318410935824684	5.32545882302463	1.00698527087636e-07	1.7097186751132e-06
Tb927.8.1110	1370.64036724369	1.54982862151565	0.291187574687245	5.32244077783975	1.02384121344724e-07	1.73092472951453e-06
Tb927.11.1700	135.495858501911	1.59913419627774	0.300526025191842	5.32111718197091	1.03131941787259e-07	1.7398578009174e-06
Tb927.11.14460	175.194932764382	1.83159190770593	0.344274184410911	5.3201546634697	1.03679073867613e-07	1.74537447281593e-06
Tb927.8.7390	74.7641855099518	1.74283017458893	0.328402428943406	5.3069953842798	1.11446998912233e-07	1.86426846914577e-06
Tb927.1.4710	41.1173615360999	2.45876830201108	0.463728820104109	5.3021684126923	1.14435196115273e-07	1.90621149159243e-06
Tb927.4.890	93.4513815946736	1.85747939721571	0.351248144400543	5.28822550902234	1.23508654308952e-07	2.04446789147324e-06
Tb927.10.12010	146.825298345427	1.78515266482206	0.337714676267196	5.28597893509867	1.25034282532934e-07	2.0654100545909e-06
Tb927.7.6360	140.31559822325	1.74510982533509	0.330839559269475	5.27479189365522	1.32906819845139e-07	2.18634476048155e-06
Tb927.10.13140	72.3474977002444	2.10795301688803	0.400008937629879	5.26976479420189	1.3659868252654e-07	2.23779122676226e-06
Tb927.9.6040	144.55035303576	1.57362608929848	0.299025023031349	5.26252309370612	1.42091809401574e-07	2.32298135411357e-06
Tb927.8.4140	58.7218847287729	1.83448604684631	0.348823588080615	5.25906535432561	1.44789428525104e-07	2.36221271352994e-06
Tb927.9.5320	241.231071104409	1.75248419907574	0.333859060860911	5.2491736919066	1.52782970093072e-07	2.48750753566318e-06
Tb927.11.7210	71.1425192637013	1.71393945492059	0.328161797393634	5.22284881583794	1.76191236907424e-07	2.83371261143806e-06
Tb927.11.9970	50.0525760621878	2.20433106775666	0.42218757480531	5.22121255883283	1.77755369170194e-07	2.85308162378638e-06
Tb927.7.7090	56.4621426298626	2.22296674313916	0.425822118720822	5.22041163530208	1.78525873986753e-07	2.85965990876963e-06
Tb927.9.6940	186.948537901297	1.41756962737996	0.271737886267982	5.21668011350461	1.82158442736624e-07	2.90610521621467e-06
Tb927.11.13290	90.9520656936266	1.92803369439873	0.370571880940184	5.20286021029737	1.96244486066752e-07	3.11204506004656e-06
Tb927.9.8720	118.564993849271	1.7140215714415	0.329558179836201	5.20096807274945	1.98253160247024e-07	3.13762336846039e-06
Tb927.9.12570	67.3795473345853	3.16171197599045	0.608290522956053	5.19770053399118	2.0176882707195e-07	3.18690244990736e-06
Tb927.11.11030	79.8638306154944	1.75003203077447	0.336975490179419	5.19335109459352	2.06542148665359e-07	3.24291623122303e-06
Tb927.1.4100	138.978691489446	2.06509437142212	0.39848059164093	5.18242146478986	2.19023599286713e-07	3.4185789739062e-06
Tb11.v5.0748	6.10131281379845	5.54120417349824	1.06981028156372	5.17961387078725	2.22345654215683e-07	3.46361236203565e-06
Tb927.5.3080	82.5777762999053	1.68913604462892	0.327256231401139	5.16150918623286	2.44966867478171e-07	3.77887605493077e-06
Tb927.10.14530	185.47781578413	1.45082444771505	0.281544966896541	5.15308252073349	2.56239138539334e-07	3.93744211139221e-06
Tb927.10.16140	34.9703695997765	2.80714661381157	0.545181319645749	5.1490146721014	2.61858400078562e-07	4.01600629443504e-06
Tb927.11.7900	340.718678013218	1.4770154693451	0.287190208326986	5.14298686556689	2.70404534031021e-07	4.13906862998449e-06
