baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tb927.10.12760	57.0447336692639	-6.46677559943374	0.883395426493361	-7.32036345841591	2.47300227052736e-13	1.67593461564201e-11
Tb927.11.8520	60.4182850402402	-3.16475084039854	0.433003388324734	-7.30883620251284	2.6946600138923e-13	1.79545876051698e-11
Tb927.5.3290	213.470205947463	-2.48223793658525	0.340099756139301	-7.29855841345722	2.90867225418617e-13	1.90602167797042e-11
Tb927.8.2070	423.256532815911	-2.26303431702776	0.311055694045306	-7.27533480450656	3.45562329698818e-13	2.24587189523109e-11
Tb927.11.530	423.532387221517	-3.14239345455511	0.438129574851231	-7.17229247905057	7.37521629321872e-13	4.60457401487647e-11
Tb927.10.7630	278.878445671007	-1.99838981148149	0.28017682138403	-7.13260219603375	9.84888991511545e-13	5.91604910128412e-11
Tb927.11.16720	183.655580210154	-3.36036189498737	0.472923670999224	-7.10550581637703	1.19882656324158e-12	7.09365359697199e-11
Tb927.10.9610	60.9385768895573	-5.05461719036777	0.712510858253231	-7.09409145393168	1.30204010443425e-12	7.64731554671049e-11
Tb927.5.2480	138.090297979793	-3.53584525890991	0.500848409517989	-7.05971146501748	1.66848687621692e-12	9.65652003030946e-11
Tb11.v5.0519	95.4082617845303	-3.00350981976658	0.425671646657059	-7.05593112285994	1.71448739360051e-12	9.85084822018725e-11
Tb927.11.16260	403.730398961509	-2.16919524766576	0.310747579665315	-6.98057004982003	2.93984731037572e-12	1.6415527692936e-10
Tb927.10.3700	70.9573374986169	-2.90698349491249	0.416644719622073	-6.97712789339879	3.01275433334721e-12	1.6704985390986e-10
Tb927.1.370	164.068465961355	-3.39755887851206	0.487624994227005	-6.96756507302903	3.22473310564823e-12	1.77561866629755e-10
Tb927.11.16550	259.281919769174	-2.75177655949502	0.396815309556377	-6.93465320824288	4.0721886768322e-12	2.1816475688245e-10
Tb927.10.2220	74.475943523995	-3.19817852481657	0.462136704025516	-6.92041661473396	4.50317322926333e-12	2.39635305602879e-10
Tb927.11.12840	195.35142498396	-2.59055115990108	0.376155184033403	-6.88692132891362	5.70127295299182e-12	2.97403902922843e-10
Tb11.v5.0325	301.405499199204	-2.31260322508199	0.337408459048148	-6.85401673569774	7.1804675843279e-12	3.69700827767116e-10
Tb927.9.12990	169.138501471934	-2.67206426454293	0.390136696765977	-6.8490462104511	7.43439813642297e-12	3.80305437572244e-10
Tb927.10.5780	109.586878237914	-2.2365990333472	0.326897779317818	-6.84189118082911	7.81544497659874e-12	3.94704861270391e-10
Tb927.11.14440	222.162670000681	-1.9487934202104	0.284821045387889	-6.8421679218135	7.8003573883698e-12	3.94704861270391e-10
Tb927.4.310	1205.42388589733	-2.09225282945426	0.306468815720675	-6.82696810288586	8.6727968912424e-12	4.352316870295e-10
Tb927.1.290	64.8766354427689	-3.28855055768265	0.483852063897903	-6.79660334853209	1.07114474858128e-11	5.21049491503129e-10
Tb927.5.2440	210.608345770765	-2.79712362186147	0.41154044289923	-6.79671626476421	1.07030592646457e-11	5.21049491503129e-10
Tb927.7.1560	183.89734309341	-2.16925103012345	0.320236595729616	-6.77390110640263	1.25355375719918e-11	6.02389560050443e-10
Tb927.11.10340	11696.4617440125	-7.13259894182572	1.05530723532701	-6.75878900765381	1.39149857326239e-11	6.52851608721746e-10
Tb927.10.2430	47.4487285944149	-4.06785492476513	0.602529843520815	-6.75129202064927	1.46534327182699e-11	6.75506209436989e-10
Tb927.10.1900	66.3618761135428	-3.03105377556723	0.449110538256354	-6.74901503610921	1.48852165226519e-11	6.82224750335877e-10
Tb927.11.1340	141.596786169792	-3.04169009428018	0.450790492586543	-6.74745839653269	1.50457358332391e-11	6.85618617366396e-10
Tb927.4.870	888.684190321045	-1.99034875556674	0.296866415174809	-6.70452652717464	2.02060447357157e-11	9.0516230909316e-10
Tb927.7.500	160.192365792695	-2.88555386270623	0.432863460116298	-6.66619876376482	2.6251368284925e-11	1.15637277295095e-09
Tb927.9.9370	125.340841169784	-2.91729346010759	0.437592598976386	-6.66668830078869	2.61639940600944e-11	1.15637277295095e-09
Tb10.v4.0213	36.6218246388633	-5.88246342156296	0.884943264855146	-6.64727746419523	2.9856389227943e-11	1.29469721199321e-09
Tb927.1.4010	75.6596900962319	-2.78956500690642	0.419649103288513	-6.64737511660679	2.98365945037172e-11	1.29469721199321e-09
Tb927.7.6680	127.770246382607	-2.56074853766857	0.387384796148584	-6.61034858137898	3.83416114346365e-11	1.6344657906733e-09
Tb927.5.2920	103.213647901492	-2.64393572997414	0.401502818581047	-6.58509880283801	4.54582991735833e-11	1.92748050346172e-09
Tb927.11.8300	169.708689925522	-2.55993928655267	0.389303357792923	-6.57569279922404	4.84271475833178e-11	2.04244070844748e-09
Tb11.v5.0792	30.5223206633424	-4.46982400710828	0.682105741376894	-6.55297813222554	5.6400778416594e-11	2.32917589617278e-09
Tb927.3.2020	100.794966718575	-2.40378325281859	0.366812138833773	-6.55317258709343	5.63273525477458e-11	2.32917589617278e-09
Tb927.9.8780	105.787335236821	-2.20951296767593	0.337745009297418	-6.54195593377437	6.07193963326428e-11	2.46894406934115e-09
Tb927.11.11990	32.6733128164396	-5.3802404525567	0.825550707302759	-6.51715322264702	7.16542240301268e-11	2.86942597138826e-09
Tb927.11.8330	46.5906538878831	-3.19872747412646	0.491182400407057	-6.51230066768593	7.40083909636984e-11	2.94880669322193e-09
Tb927.8.3540	246.838461113201	-2.07148711732498	0.318624287385298	-6.50134719585901	7.96038688970422e-11	3.15589538242324e-09
Tb927.7.2420	241.807240069745	-3.19239706984845	0.491329422185533	-6.49746773895205	8.16832011387875e-11	3.2222194120868e-09
Tb10.v4.0217	155.542408538963	-10.1356500587462	1.56141768475979	-6.49131245129034	8.50917942490002e-11	3.34006354752635e-09
Tb927.7.200	105.43244808717	-2.64943747911555	0.40827007702305	-6.48942361496156	8.61653786262264e-11	3.36554328634162e-09
Tb927.6.820	146.640763947329	-3.55084751215231	0.547977650885158	-6.47991301546069	9.17755121846688e-11	3.56709821623646e-09
Tb927.10.5850	780.419200123839	-1.91446356993908	0.295800818197202	-6.47213750660678	9.66261243851398e-11	3.71916767111541e-09
Tb927.3.5390	106.485550437529	-2.17536763352039	0.336151896473102	-6.47138289667349	9.71100041091137e-11	3.71973537478823e-09
Tb927.4.5530	45.180263342137	-22.8596639113868	3.53699327294035	-6.4630215969801	1.02632637622795e-10	3.91237588322666e-09
Tb927.6.1800	74.840549250633	-3.16794238078798	0.491162039893345	-6.44989254763233	1.11929481703447e-10	4.20610834325418e-09
Tb927.10.13060	57.6209245698885	-3.51854931190817	0.547802493338893	-6.42302536898359	1.3359221769333e-10	4.97304141909325e-09
Tb927.8.3570	122.560909353832	-2.65470735519852	0.413311096743989	-6.42302463232166	1.335928644554e-10	4.97304141909325e-09
Tb927.9.5520	232.161909451827	-2.54613522765067	0.397652706111716	-6.4029118588102	1.52441206664384e-10	5.59586262797175e-09
Tb927.1.3350	38.074278551439	-3.58654831547178	0.561079939401904	-6.39222339564474	1.6349080106294e-10	5.97381825635048e-09
Tb927.11.17020	239.279962995461	-1.71347378413171	0.26849260586353	-6.38182857446229	1.74985786474577e-10	6.36450596769231e-09
Tb927.8.8350	103.64068628091	-3.06711084070645	0.481677103640906	-6.36756619221204	1.92051177572719e-10	6.95330496335199e-09
Tb927.10.2570	125.079677702973	-2.29915881428642	0.36145485003954	-6.36084649032906	2.00644895126266e-10	7.23142442480073e-09
Tb927.10.610	72.286028717406	-2.47042926658116	0.388714585809732	-6.3553809318346	2.07910742192329e-10	7.459385859018e-09
Tb927.10.7540	67.5317257596428	-2.74105823647902	0.431552126459717	-6.35162722743503	2.13049101068475e-10	7.60930775843217e-09
Tb927.11.12410	237.887599809013	-3.07125443695635	0.485329296941213	-6.32818677197714	2.48058782185422e-10	8.70291187587706e-09
Tb927.11.460	60.4239201276991	-3.06675693451733	0.487030436613516	-6.29684862375648	3.03757652224346e-10	1.06101075968583e-08
Tb927.7.2330	286.250035416128	-2.40236979493129	0.381631182952167	-6.29500392590404	3.07392079834083e-10	1.06899640394932e-08
Tb927.9.7540	200.424780516306	-2.25834665335953	0.359624723060656	-6.27973136590675	3.39158530528409e-10	1.16415064439816e-08
Tb927.6.3280	174.87324471258	-1.74826373302317	0.279277804733349	-6.25994512772824	3.85112956526856e-10	1.28842220772213e-08
Tb927.4.4440	111.728343209741	-2.85497568821318	0.456981448077584	-6.24746518753312	4.17167221608543e-10	1.38979785719922e-08
Tb927.2.4160	138.877403390705	-1.91277149548322	0.306792430550524	-6.23474148971291	4.52524747067337e-10	1.49502863312372e-08
Tb927.10.8730	66.9203495439307	-2.44132980029653	0.39204706535082	-6.22713448476376	4.75043335206112e-10	1.55645396894598e-08
Tb927.1.2710	158.182928614608	-1.80464060643151	0.289935871296409	-6.22427503834658	4.83787752777819e-10	1.57294710568772e-08
Tb927.10.9870	68.6885371505926	-2.93802987350642	0.472284687343994	-6.22088742709219	4.94350769903969e-10	1.5998805120688e-08
Tb11.v5.0840	44.9608947695481	-4.54864913539472	0.73354441257883	-6.20091852298842	5.61345709575751e-10	1.801987907379e-08
Tb927.10.890	286.742141535086	-2.62499834329225	0.424284745208776	-6.18687891312373	6.13670657860656e-10	1.93856360405464e-08
Tb927.10.3090	193.146565000053	-1.68175877074252	0.271960589766209	-6.18383263614867	6.25636977923446e-10	1.96852206268056e-08
Tb927.2.170	147.916367624317	-2.448724035246	0.396134379023892	-6.18154890085497	6.34756910339114e-10	1.98932313916159e-08
Tb927.11.6890	206.663210718582	-2.50887575326709	0.406321286706208	-6.17461067227113	6.63267072926392e-10	2.07049000835959e-08
Tb927.4.4520	236.101228029694	-2.68517593159287	0.434975820447614	-6.17316136981977	6.69378289131736e-10	2.08137272726491e-08
Tb11.v5.0489	219.916191957582	-2.28909846945109	0.371671098415969	-6.15893589576115	7.32353617960355e-10	2.25946764078119e-08
Tb927.4.120	172.357639745081	-2.49197245247184	0.404687852238389	-6.15776440703216	7.3778999938418e-10	2.26741740508417e-08
Tb927.7.2680	99.052045951572	-2.62933744417155	0.4285385432819	-6.13559150137383	8.48429144652716e-10	2.57746922910015e-08
Tb11.v5.0560	29.7566832810446	-5.12323186292006	0.835668714006879	-6.13069722133679	8.74947796653438e-10	2.64788590826913e-08
Tb927.9.4900	265.859145686681	-1.7419756179125	0.284625037410166	-6.1202473041828	9.3430238814719e-10	2.81676183863843e-08
Tb927.10.3870	219.699246857019	-2.07584435835085	0.339429189124042	-6.11569194655281	9.61388844985042e-10	2.87654798184392e-08
Tb927.11.15030	434.790409299807	-1.82525906093256	0.298572390279312	-6.1132881684909	9.75988977499158e-10	2.90925436187625e-08
Tb927.5.3780	153.827051904808	-2.05030697766869	0.336224740253041	-6.09802531522707	1.07386743273685e-09	3.16531407961727e-08
Tb927.11.9290	126.988970766504	-2.38972293617234	0.392792721952239	-6.08392875584625	1.17272731226144e-09	3.44390920700778e-08
Tb11.v5.0520	86.2556432634726	-3.50279577003582	0.577911348141631	-6.06112993160567	1.35168582020748e-09	3.92533413772899e-08
Tb927.11.10940	139.808386225651	-2.22674969091829	0.367416356211089	-6.06056222940433	1.3564655741427e-09	3.92533413772899e-08
Tb927.2.950	61.9135411076242	-3.27794728552188	0.541256786768478	-6.05617770650517	1.39394006904429e-09	4.00454739400441e-08
Tb927.9.9740	308.054890476169	-1.6756170579984	0.277387669316343	-6.04070491715863	1.53442373368851e-09	4.37641934691231e-08
Tb927.4.3170	128.262502347937	-1.90480947857123	0.315416288195802	-6.03903333422264	1.55040217076625e-09	4.40614294337117e-08
Tb927.11.3350	182.842101061825	-2.49818281256331	0.414830727247104	-6.02217398200399	1.72089762023623e-09	4.87321329673324e-08
Tb927.11.14860	82.3358064669434	-2.07566869180735	0.345379988552966	-6.00981168742216	1.85738944962292e-09	5.23926306529248e-08
Tb927.2.3730	141.830302170077	-2.14587531077079	0.357092997393342	-6.00928981087546	1.86337770767118e-09	5.23926306529248e-08
Tb927.7.3720	316.341021882499	-2.53125558987644	0.421299470240417	-6.0082097621247	1.87583050611037e-09	5.25563960528238e-08
Tb927.5.4330	114.412592571837	-2.53362176456731	0.422081096485243	-6.00268949655718	1.94075547972153e-09	5.41839795729297e-08
Tb927.7.6300	98.8285146871374	-2.58700288644304	0.431560577589373	-5.99453013269566	2.04074624938919e-09	5.6775708811954e-08
Tb927.8.3410	206.809325162099	-2.16725341806494	0.361764831576911	-5.9907797245465	2.08837340392061e-09	5.78975969219809e-08
Tb927.6.2850	63.1499822305647	-3.63411372057268	0.608561376646133	-5.97164700231354	2.34870293344689e-09	6.39961015783519e-08
Tb927.11.9380	35.1085707204783	-3.49997700882846	0.587242297654505	-5.96002199229802	2.52203989282784e-09	6.73308225933736e-08
Tb927.2.5870	265.722731103126	-2.33145357945368	0.391179512318992	-5.9600605502889	2.52144487469916e-09	6.73308225933736e-08
Tb927.6.810	58.321884280018	-2.80753967807908	0.473984651989505	-5.92327128377405	3.15599564359019e-09	8.25870939208799e-08
Tb927.11.10670	163.83151612341	-2.05039124569909	0.34630064714846	-5.92084150746643	3.20298429379819e-09	8.35409949523876e-08
Tb927.9.11030	135.492700314982	-3.05968439944646	0.516931617686789	-5.91893452588218	3.24033919952117e-09	8.42381951246013e-08
Tb927.8.7830	233.768387880319	-2.14725074379686	0.362860419033343	-5.91756673135395	3.2673931082332e-09	8.46639214221603e-08
Tb927.7.3880	237.514071083654	-1.74553284710237	0.295128989850724	-5.91447437266415	3.32937068006627e-09	8.59888603330471e-08
Tb927.9.4310	138.096482183373	-2.20104529444686	0.372180224163107	-5.91392328648353	3.3405351559565e-09	8.59970884791528e-08
Tb927.2.690	58.2291741690585	-3.43235129139908	0.5814721107873	-5.90286486268748	3.57242894437356e-09	9.16692203881488e-08
Tb927.11.11220	833.185630142275	-1.76932624756474	0.300767557894713	-5.88270310784021	4.03619561217686e-09	1.0233472327479e-07
Tb927.6.2950	112.979651040202	-2.04363974349555	0.347406552305813	-5.8825595830921	4.03969837117031e-09	1.0233472327479e-07
Tb927.11.8510	49.2303319997657	-2.79296794247329	0.475053612915063	-5.87926892153257	4.12082425278668e-09	1.04057374204922e-07
Tb927.11.14750	121.785675252947	-2.74756847748759	0.467821399502301	-5.8731141423001	4.27683779889481e-09	1.06638512287538e-07
Tb927.6.2450	238.905781285614	-1.67068528462886	0.28467560429174	-5.86873360218359	4.3913635522004e-09	1.09150851427577e-07
Tb927.11.5260	163.834533681547	-1.97936867491113	0.337443774116433	-5.86577328354609	4.4704429290336e-09	1.10769193700961e-07
Tb927.8.5550	85.4565900031257	-2.23839905437636	0.381778515882245	-5.86308281178077	4.54351476035561e-09	1.12229060856261e-07
Tb927.7.5770	109.398832721596	-2.20436770735601	0.376499760230767	-5.85489803766381	4.77302754257043e-09	1.17532097469071e-07
Tb927.2.1180	64.1377810272872	-2.73829374742351	0.467773110276323	-5.85389302477422	4.80197558936675e-09	1.17878837300585e-07
Tb927.11.5310	115.504049139615	-1.92483858049007	0.330727233623345	-5.82001838615506	5.88411543622769e-09	1.43113961024078e-07
Tb927.11.1380	598.554740320602	-1.87595609280739	0.322939209732016	-5.8090068851166	6.28445052335005e-09	1.51457167780069e-07
Tb927.11.450	149.440813039516	-1.75660727103926	0.302711126483702	-5.80291610501419	6.51714044792221e-09	1.56116032059139e-07
Tb927.8.670	98.4217780422915	-2.37529714238458	0.409419840212459	-5.80161709103295	6.56784082989274e-09	1.56540237242037e-07
Tb927.8.1650	86.0005812506469	-2.33361967908859	0.403207308730657	-5.78764230845689	7.13812075890004e-09	1.68949729842742e-07
Tb927.4.200	89.4881219695989	-2.7840236869331	0.481412949114208	-5.78302617753772	7.3368640608883e-09	1.73136890293998e-07
Tb927.5.1260	162.458965538736	-2.00422544088119	0.346836562086868	-5.77858755380932	7.53303402430506e-09	1.76882020819804e-07
Tb927.5.1650	186.942095416114	-2.38233014093448	0.412641178899385	-5.77336984953548	7.77016288836407e-09	1.81739296583595e-07
Tb927.5.3500	265.023655306781	-1.70358756009063	0.295316727301045	-5.7686795314984	7.98950693759705e-09	1.86320001494726e-07
Tb927.7.920	897.266136448896	-1.66882051670938	0.289377559197629	-5.76693134511399	8.07279187463566e-09	1.87710166492628e-07
Tb927.7.2580	139.311304874061	-1.82736860204728	0.31754852400699	-5.75461217387695	8.68409262018045e-09	2.01333831536289e-07
Tb927.11.7010	151.805474647193	-2.85459296550747	0.497981302750615	-5.73232960703552	9.90605312564468e-09	2.25704296647232e-07
Tb927.7.5390	185.92905302964	-2.01131421370705	0.350931651345921	-5.73135596630597	9.96309307982005e-09	2.26353481461012e-07
Tb927.9.1700	129.63982300092	-1.90805153381789	0.333546331461559	-5.72049923456523	1.06211506819279e-08	2.40614582162876e-07
Tb927.4.2410	134.616350862432	-2.05408098438341	0.360265670919552	-5.70157289519292	1.18706952390624e-08	2.67715314913786e-07
Tb927.10.3430	127.545011338837	-1.9568867993775	0.344380132743396	-5.68234521483159	1.32860140372128e-08	2.95083488238265e-07
