baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000228705	86.5374509550343	-4.08241411501479	0.891823131542551	-4.57760509973946	4.70329502371229e-06	0.00104256373025623
ENSG00000177989	167.700082815729	-2.25032852026732	0.491926717058416	-4.57451982629375	4.77313409208333e-06	0.00104971366292825
ENSG00000123989	1512.52976803647	-2.23872893055126	0.490936766532859	-4.56011666504798	5.11252094017937e-06	0.0011071059672001
ENSG00000196843	351.397282400222	-1.12068684725701	0.246841377448018	-4.54010935623228	5.62250590878552e-06	0.00120797376947984
ENSG00000126709	783.222200182199	-2.89334498271452	0.639596733903818	-4.52370193489702	6.07672865648116e-06	0.00127367668509865
ENSG00000168334	46.5181297536933	-3.24138108524334	0.716719893932577	-4.52252143784955	6.11072953108552e-06	0.00127367668509865
ENSG00000267436	178.231642380949	-1.72122972633962	0.380465828355498	-4.52400609479005	6.06799756878848e-06	0.00127367668509865
ENSG00000272691	42.5081673702115	-3.31056762868117	0.734217269299289	-4.50897543153767	6.51414511928796e-06	0.00133779465574789
ENSG00000138080	1267.82954759904	-1.84238066457209	0.408745184595386	-4.50740640870388	6.56248619016642e-06	0.00133788495833101
ENSG00000147234	48.5881013161804	-4.31554650421337	0.964678702582492	-4.47355839064389	7.69285381791959e-06	0.00153001224227594
ENSG00000130203	2224.50415085324	-3.75662207147037	0.839901361534586	-4.47269434663928	7.72401454210198e-06	0.00153001224227594
ENSG00000160256	184.488999884801	-2.27855956283239	0.509094909262841	-4.47570683064125	7.61589300572052e-06	0.00153001224227594
ENSG00000296923	95.3268563841248	-2.12424154572946	0.477386386490743	-4.44973213699016	8.59774545121206e-06	0.00166760437814134
ENSG00000294400	193.693253135269	-2.14071841732322	0.483112689312199	-4.43109540420255	9.37555939538643e-06	0.00180592671664237
ENSG00000170458	814.973547766337	-1.77118200460348	0.400218083336466	-4.42554216900398	9.62003613172752e-06	0.00184032609013116
ENSG00000102109	7.13216463390124	-5.07562049418426	1.15361552359572	-4.39975051511443	1.08375401879126e-05	0.00204171219707323
ENSG00000178209	6153.45880739119	-2.26942509258126	0.516339332119362	-4.39522025809307	1.1066048982834e-05	0.00204685263636128
ENSG00000187653	342.02798027204	-2.07424934276943	0.473331753677683	-4.38223154616815	1.17469866085446e-05	0.00214440088873627
ENSG00000221869	263.835104989224	-1.74717054536447	0.399377784701731	-4.37473142545802	1.21582076357417e-05	0.00220505674848224
ENSG00000173272	333.055982453533	-1.80708129222962	0.413611853117975	-4.36902685115792	1.24801422704867e-05	0.0022488411200948
ENSG00000204710	44.7467917258458	-4.31537835579205	0.988888032519291	-4.36386953212306	1.27781803312738e-05	0.0022877857477723
ENSG00000254548	52.4477192492998	-3.2905183138718	0.757749503395872	-4.34248824859042	1.40878023070837e-05	0.00247466866941413
ENSG00000152082	450.935089389724	-2.3497435160491	0.541730539425125	-4.33747655899668	1.44127900087777e-05	0.00251593265590725
ENSG00000100243	1136.19307878646	-1.32330553259889	0.30591171231102	-4.32577596523498	1.51995844964817e-05	0.00263679748438966
ENSG00000224516	26.7402496647083	-5.3228347047114	1.23446679123091	-4.31184924740172	1.61894804409057e-05	0.00275714749216156
